Id,PostId,Score,Text,CreationDate,UserId
"38962177","11974631","4","Let the record state: `CoffeeScript is a little language that compiles into JavaScript.` Furthermore, `The golden rule of CoffeeScript is: ""It's just JavaScript.""` I think if someone truly understands those two sentences, you'll understand why I included this answer.  Hopefully that cleared things up for everyone.  Source: http://coffeescript.org/","2014-07-30 11:28:53","298758"
"100964774","1274057","1","`git update-index --assume-unchanged <file>` has a serious problem I just ran into: running `git stash` after making local changes to this ""ignored"" file, all local changes will be lost (i.e. `git stash pop` will not bring them back)","2019-07-27 09:14:16","2017490"
"70357582","8860548","3","1) easier to remember more general way 2) no worries to press Enter before entering file name","2017-01-10 07:03:07","1133649"
"38971938","24351531","2","And i have mentioned that it will keep the .htaccess, too. Example: if a software has a directory for log-files (like oxid eshop) that should not be accesible via web, there is a .htaccess in the directory. If you put the above mentioned .gitignore in the folder, the .htaccess will not be comitted and the folder will be accessible via web.","2014-07-31 08:17:33","2139671"
"117397309","35446009","2","I converted all the `while` loops to `for` loops in an edit to this post, to avoid polluting the namespace with a variable that isn't used outside the loop. It's a neat trick that works in most Java reader/writer loops.","2021-02-28 02:10:08","3950982"
"117399237","40480","0","It's the difference between foo.bar(sth) and foo = sth. In the 1st one, the object is being changed using the variable that is pointing to it, and the variable itself that is pointing to the object has not been changed. In the 2nd one however, the variable itself that used to point to the object has changed and is now pointing to another object. If you have a C++ background: A pointer is a variable that holds a memory address, while a reference has the same memory address as the item it references. __In Java indeed, a pointer is passed by value, but Javaistas happen to call it a *reference*__!","2021-02-28 06:28:36","9868445"
"70367190","34555013","1","Stack would easily overflow, probably because of the circular reference.","2017-01-11 01:16:05","7234604"
"9104760","487292","5","You should add an example for O(n log n).","2011-09-22 03:50:33","233014"
"85917381","8888015","0","@GershomMaes `git clean -dfx` after hard reset, as mentioned above by [IceGlow](https://stackoverflow.com/questions/1125968/how-do-i-force-git-pull-to-overwrite-local-files#comment56828965_8888015)?","2018-03-23 07:40:57","4451732"
"24771663","1644241","6","I think this is a little bit misleading... We don't have a literally ""goes to"" operator, since we need another `++>` to do the incremental work.","2013-06-15 02:49:10","1147061"
"54211750","5334825","4","Hello! I can't compose **does not _end_ with ""hede""** regex. Can you help with it?","2015-10-18 09:33:02","2523860"
"9112892","275869","20","This is a particular example, probably the most used, of a general good practice: if you know it, always do `<object that you know that is not null>.equals(<object that might be null>);`. It works for other methods other than `equals` if you know the contract and those methods can handle `null` parameters.","2011-09-23 01:20:38","707372"
"100992202","927386","1","I accidentally committed an entire folder. so I then ran 'git reset HEAD core/' which gave me this list 'Unstaged changes after reset:' (showing all my core folder/subfolder files). Then when I ran 'git status' all my ""core""content was under the list heading ""Changes not staged for commit:"" which sounds good. I then added 'core' to my .gitignore. and ran 'git status' again, but the files kept appearing in the ""not staged for commit"" list. I'd rather git does not even see them but I can't figure out how to do that?","2019-07-28 11:45:32","2639928"
"100992738","14889651","0","Dear lordy there's a million answers to this question! Your solution looks even nicer in es6. `'Answer'.replace(/^./, v => v.toLowerCase())`","2019-07-29 12:40:58","4502020"
"9115601","487292","0","That's not so clear, essentially it behaves a little worse than O(n). So if n doubles, the runtime is multiplied by a factor somewhat larger than 2.","2011-09-23 06:44:50","49246"
"100995393","47141245","5","Almost as good as the Intel marketing animations, and they were obsessed not just with branch prediction but out of order execution, both strategies being ""speculative"". Reading ahead in memory and storage (sequential pre-fetch to buffer) is also speculative. It all adds up.","2019-07-29 05:14:16","1734032"
"117423101","15457453","0","The 'cast' api requires System.Linq. I was just short of cast.","2021-03-01 10:19:16","1085405"
"54225975","13575102","0","I have the `error: key does not contain a section: unset`. The [Dave's answer](http://stackoverflow.com/a/7216269/938111) works better.","2015-10-19 09:24:01","938111"
"54230495","22345808","0","Hat matching is broken because it wont update `^0.1.2` to `0.2.0`. The rule is: always version your package skipping the `0.x.x` version range and you'll get consistent behaviour","2015-10-19 11:29:39","970769"
"117434111","29989450","0","see [answer about performance below](https://stackoverflow.com/a/46461041), different results","2021-03-01 05:19:18","1760643"
"9133640","952997","8","`extend` is better used as `newlist = []`, `extend = newlist.extend`, `for sublist in l: extend(l)` as it avoids the (rather large) overhead of the `lambda`, the attribute lookup on `x`, and the `or`.","2011-09-24 10:12:35","500584"
"101018617","34848289","1","There is an error in `$a ?? $c`, it says is the same as `$a ? $a : $c`, but ternary operator checks if value is true, on the other hand, null coalescing checks for null values, so, if $a is 0, you will get 0 (because 0 is not null), for example if you have: `$a=0; $c=5;` then `$a?$a:$c` returns 5, and `$a??$c` returns 0.","2019-07-29 06:41:42","2966583"
"24804210","176274","5","@AdamGent: RFC 3986 1.1.3: ""A URI can be further classified as a locator, a name, or both."" So, if URL is a special kind of URI, that means that every URL is a URI. Doesn't it?","2013-06-16 11:32:09","1861929"
"24804542","176274","0","It depends on your semantics of ""special"". URLs are not a syntactical subset of URI just like C is not truly a syntacticaly a subset of C++ (IIRC ... That might have changed).","2013-06-17 12:06:34","318174"
"101022349","54781933","0","Is there any difference between Context.INPUT_METHOD_SERVICE and Activity.INPUT_METHOD_SERVICE? Both seem to work","2019-07-29 09:28:11","2127950"
"101022575","54781933","0","Also, you code sample will throw IllegalStateException","2019-07-29 09:39:49","2127950"
